RK,Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,page
1083,Simone ForemanHC,G,18,27.6,8.6,3.6,9.7,37.1,0.3,2.0,16.7,1.0,1.6,64.3,8.1,0.8,1.0,0.0,2.3,22
1084,Sierra GodboltSAM,G,20,21.2,8.6,3.0,7.2,41.0,0.5,1.6,32.3,2.2,2.9,75.4,1.7,2.9,0.8,0.1,2.0,22
1084,Chyra EvansUTAH,F,20,23.2,8.6,3.7,7.4,50.0,0.3,1.2,25.0,0.9,1.7,50.0,4.6,2.6,0.4,0.7,1.9,22
1086,Lauren ScottWRST,G,22,26.3,8.5,3.1,9.1,34.5,1.1,4.1,26.7,1.2,1.5,78.8,1.5,1.1,0.6,0.0,1.3,22
1087,Carla ViegasPITT,G,21,23.5,8.5,3.0,7.9,37.3,2.4,6.4,37.0,0.2,0.3,83.3,1.8,0.9,0.8,0.1,1.0,22
1087,Elsa LemmiläOSU,C,21,23.9,8.5,3.6,6.6,54.0,0.0,0.4,11.1,1.3,2.3,58.3,6.3,1.8,1.0,2.2,1.8,22
1087,Destiny JacksonILL,G,21,30.0,8.5,2.7,7.0,38.4,0.3,1.0,27.3,2.9,3.5,83.6,3.9,4.9,1.4,0.1,2.4,22
1090,Cate CarlsonRAD,G,23,25.0,8.5,2.7,7.8,34.4,1.5,5.1,29.9,1.6,2.3,71.2,3.8,1.1,0.5,0.1,1.4,22
1090,Macey FeganCLE,F,23,27.7,8.5,3.3,6.0,55.5,0.3,0.7,40.0,1.7,2.1,79.2,5.4,2.6,1.1,0.1,1.9,22
1092,Arianna RobersonDUKE,C,18,17.9,8.5,3.3,7.6,43.4,0.5,1.6,31.0,1.4,2.1,68.4,5.8,0.8,0.9,1.1,1.9,22
1092,Isimenme Ozzy-MomoduMD,F,22,19.9,8.5,3.8,6.7,56.1,0.0,0.0,0.0,1.0,1.9,51.2,7.2,0.9,0.9,1.2,1.5,22
1092,Marisa ChapmanYALE,G,18,30.6,8.5,3.4,9.1,38.0,0.2,1.6,14.3,1.4,2.0,69.4,5.4,2.1,1.6,0.2,3.1,22
1092,Makala HobdyJXST,G,20,24.6,8.5,3.0,8.0,37.1,1.1,3.1,34.4,1.6,2.2,70.5,5.2,2.6,0.9,0.2,2.7,22
1096,Grace BoffeliCREI,F,21,22.2,8.5,3.4,6.1,55.5,0.0,0.5,10.0,1.7,2.0,81.4,8.4,1.5,0.5,0.9,1.6,22
1096,Patience WilliamsSDAK,F,21,19.2,8.5,3.7,7.9,47.0,0.2,1.1,20.8,0.8,1.3,63.0,7.5,0.8,1.4,0.7,1.9,22
1096,Lara LangermannUALB,G,21,31.7,8.5,3.1,7.1,44.0,1.7,4.0,41.2,0.5,0.9,57.9,2.3,2.1,0.8,0.0,2.7,22
1096,Brynn McGaughyWASH,F,21,19.1,8.5,3.7,7.8,47.0,0.1,0.7,13.3,1.0,1.7,62.9,5.0,1.2,0.2,1.2,1.3,22
1100,Joana MagalhaesUNM,G,19,23.1,8.5,3.3,8.1,41.2,0.6,2.7,23.1,1.2,2.0,60.5,1.8,1.6,1.7,0.1,2.2,22
1100,Kyra PerkinsAPSU,G,19,19.2,8.5,2.8,7.3,38.8,0.7,2.6,26.0,2.1,2.9,71.4,3.8,1.2,1.5,0.2,1.7,23
1102,Chantelle StuartFUR,G,17,26.2,8.5,3.1,8.6,35.4,0.6,1.9,34.4,1.7,2.6,65.9,3.7,4.6,1.6,0.1,3.4,23
1103,Jaelyn AckerGWEB,G,22,31.0,8.5,2.6,7.5,34.9,2.0,5.9,33.1,1.2,1.6,77.1,3.1,1.3,1.7,0.2,1.4,23
1103,Kennedy CambridgeOSU,G,22,27.1,8.5,2.9,7.3,40.0,0.6,2.5,25.5,2.0,3.2,62.0,4.2,3.5,4.0,0.8,1.2,23
1103,Jackie PiddockMRST,G,22,31.8,8.5,2.5,6.9,37.1,1.2,3.0,40.9,2.1,2.5,87.0,2.7,3.7,1.3,0.0,2.4,23
1103,Cori LardWIN,G,22,29.5,8.5,3.1,8.2,38.3,1.0,3.5,26.9,1.2,1.9,65.9,2.7,3.0,1.9,0.4,3.0,23
1107,Filippa GoulaOAK,G,20,27.4,8.5,3.1,7.7,40.3,1.0,3.3,30.3,1.3,1.6,78.1,3.4,2.5,0.8,0.1,3.1,23
1107,Betsey BurnettWCU,G,20,23.1,8.5,2.7,8.7,31.2,1.2,4.4,27.6,1.9,2.3,80.4,3.8,0.9,0.9,0.0,2.0,23
1107,Lauren GerkenBGSU,F,20,23.3,8.5,3.0,8.3,35.5,1.6,6.2,25.2,1.0,1.3,76.9,4.6,1.2,0.9,1.3,1.3,23
1110,Sydney BowlesFSU,G,18,22.4,8.4,2.7,7.6,36.0,1.3,4.4,30.4,1.7,2.3,73.2,2.6,1.9,0.7,0.3,2.5,23
1110,Nisea BurrellDETM,G,18,32.7,8.4,2.4,6.0,40.7,0.3,1.8,18.2,3.2,4.7,69.0,3.5,2.0,1.4,0.0,3.0,23
1110,Sydnei MarshallMVSU,G,18,22.7,8.4,2.6,7.0,37.3,0.2,1.1,20.0,3.0,4.8,62.1,2.1,1.1,1.3,0.6,2.9,23
1113,D'Myjah BoldsWMU,F,16,25.8,8.4,3.6,6.6,54.3,0.3,1.1,23.5,1.1,1.7,63.0,5.9,1.3,0.6,0.9,1.5,23
1114,Chloe SotellMIZ,G,23,29.6,8.4,2.8,6.8,41.4,2.1,5.3,39.8,0.7,0.8,78.9,5.0,2.2,1.3,0.4,1.4,23
1115,Sydney BenallyBYU,G,21,29.5,8.4,2.9,9.0,32.1,1.6,6.0,27.0,1.0,1.2,84.0,2.1,4.5,1.7,0.2,3.3,23
1116,Emma RischFSU,G,19,23.1,8.4,2.6,7.3,36.0,1.9,5.0,37.9,1.3,1.5,82.8,3.0,1.3,0.3,0.3,1.3,23
1116,Jaylia ReedSOU,G,19,22.5,8.4,2.8,7.4,37.6,2.2,5.8,37.8,0.6,0.8,80.0,1.8,1.0,0.6,0.2,1.0,23
1116,Paige CoferUTU,F,19,25.7,8.4,3.3,7.3,44.6,0.6,2.9,21.8,1.3,1.8,68.6,5.5,0.9,0.8,0.4,2.2,23
1116,LaReesha CawthornTNTC,F,19,25.4,8.4,3.5,8.1,43.8,0.2,0.8,25.0,1.2,2.4,48.9,9.6,0.7,1.9,1.3,1.9,23
1120,Kyriana JonesTAR,G,17,28.2,8.4,3.1,7.9,38.8,0.8,2.5,32.6,1.5,2.2,65.8,4.4,1.1,0.9,0.1,2.5,23
1120,Taye MatthewsCOLG,G,17,16.8,8.4,3.3,7.9,41.8,0.5,1.8,30.0,1.3,1.8,71.0,2.8,1.0,0.9,0.2,2.5,23
1122,Jermesha FriersonDSU,G,18,25.9,8.4,3.2,8.2,38.5,0.3,1.2,27.3,1.7,2.2,77.5,3.2,2.1,2.0,0.0,2.4,23
1123,Meghan CaseyBING,G,21,28.8,8.4,3.3,7.2,45.7,1.1,3.0,37.5,0.7,1.0,70.0,2.6,2.4,1.6,0.0,1.4,23
1123,Hila KarshPUR,G,21,27.8,8.4,3.2,8.3,39.1,1.4,3.9,35.4,0.5,0.6,91.7,2.1,2.5,0.7,0.0,1.9,23
1123,Jana VesicSEA,G,21,26.5,8.4,3.1,8.0,38.9,0.8,2.6,29.6,1.4,2.0,73.2,1.8,2.8,0.6,0.2,2.9,23
1123,Sophia MindermannPAC,G,21,20.2,8.4,2.8,7.1,39.3,2.1,5.7,37.0,0.7,0.9,73.7,1.4,1.0,0.5,0.0,1.2,23
1127,Jill JekotJOES,G,16,27.1,8.4,3.1,6.8,45.9,0.8,2.6,31.0,1.3,1.6,80.8,3.7,1.4,1.1,0.1,1.3,23
1128,Faith LeeMOST,F,19,22.9,8.4,3.3,9.3,35.0,0.1,0.4,14.3,1.8,2.4,73.9,3.0,0.4,0.8,0.1,2.2,23
1128,Brooklyn ThrashEMU,G,19,33.8,8.4,2.7,7.6,36.1,1.0,3.6,27.9,1.9,2.5,76.6,4.8,1.1,1.3,0.7,1.4,23
1128,Ashanti FoxELON,G,19,23.2,8.4,3.1,7.7,39.5,1.2,3.3,34.9,1.1,1.6,70.0,2.1,2.5,1.1,0.2,2.8,23
1131,Harmonie WareARK,G,22,19.5,8.4,2.8,7.2,39.2,0.7,2.5,29.1,2.0,2.5,78.6,2.5,1.3,0.6,0.1,2.2,23
1132,Kearra JonesSEMO,F,20,19.5,8.4,3.2,6.6,48.1,0.3,1.0,26.3,1.8,2.5,72.0,5.3,0.6,0.5,0.9,1.9,23
1132,TuTu ClaytonUIC,G,20,29.0,8.4,3.0,8.9,33.7,0.9,3.4,25.0,1.5,2.2,68.2,2.7,2.7,1.2,0.1,2.6,23
1134,Sarah TalonME,G,21,31.0,8.3,3.3,7.0,47.6,0.3,1.7,19.4,1.3,2.4,54.9,4.9,1.9,1.4,0.5,2.0,23
1134,Callin HakeNEB,G,21,27.6,8.3,2.4,5.8,41.8,1.6,4.0,39.8,1.9,2.2,87.0,2.4,4.0,1.4,0.1,1.8,23
1134,Caroline DotseyBUT,F,21,25.4,8.3,3.3,6.9,47.6,0.7,2.6,25.5,1.1,1.3,82.1,5.5,0.6,0.2,0.1,1.5,23
1134,Judit ValeroFIU,G,15,26.4,8.3,2.7,7.7,34.8,1.3,4.6,27.5,1.7,2.7,65.0,3.6,1.1,1.1,0.1,1.8,23
1134,Toni WarrenWOF,F,18,24.5,8.3,3.4,8.3,41.6,0.6,2.0,30.6,0.8,0.9,93.8,4.4,0.6,0.6,0.4,1.3,23
1139,Demeara HindsCLEM,F,22,20.5,8.3,3.5,5.8,60.9,0.0,0.0,0.0,1.2,2.9,42.2,6.4,0.9,0.8,0.4,2.5,23
1139,Jayla SmithMIZ,G,22,23.4,8.3,2.9,5.9,49.6,1.0,2.4,41.5,1.5,1.6,94.3,2.7,1.1,1.2,0.9,1.1,23
1141,Kacey SpinkIDST,G,19,30.8,8.3,3.4,8.4,40.0,0.8,2.1,38.5,0.8,1.0,78.9,7.2,4.2,3.1,0.3,2.5,23
1141,Briana PegueroHOU,G,19,25.6,8.3,2.8,8.3,33.5,0.8,2.9,28.6,1.9,2.6,72.0,2.0,2.5,1.8,0.2,2.8,23
1141,Tiny LewisEIU,G,19,26.8,8.3,2.6,8.0,32.2,1.2,4.4,27.4,1.9,2.2,90.2,1.9,1.3,1.1,0.1,1.9,23
1141,Brittani WellsUTM,G,19,34.9,8.3,2.8,6.3,44.2,1.1,2.8,37.0,1.7,2.1,82.1,4.2,3.9,2.1,0.4,2.8,23
1145,Alayna WestDEP,G,23,21.3,8.3,3.0,9.0,34.0,0.5,2.2,21.6,1.7,2.9,60.6,3.9,2.4,2.3,0.3,3.1,23
1146,Kendall EddyHC,G,20,28.8,8.3,2.8,7.0,40.3,1.2,3.5,34.8,1.5,2.1,71.4,3.2,2.7,2.2,0.6,2.5,23
1146,Albina SylaURI,C,20,23.2,8.3,3.8,7.0,54.0,0.0,0.0,0.0,0.8,1.3,61.5,6.5,0.5,0.6,0.7,1.6,23
1148,Savannah SamuelGT,G,21,21.4,8.3,2.9,6.9,42.1,0.7,2.4,28.0,1.8,2.2,80.9,2.1,0.8,0.6,0.1,1.5,23
1148,Caitlin WeimarUVA,F,21,20.4,8.3,3.2,5.1,63.0,0.0,0.0,0.0,1.8,2.4,74.5,6.1,0.5,0.4,1.4,1.0,23
1148,Carly HeidgerLMU,G,21,28.8,8.3,3.0,7.0,43.2,0.8,2.8,27.1,1.4,1.7,85.7,3.3,1.2,1.0,0.0,0.8,23
1148,Ale'jah DouglasGCU,G,21,23.4,8.3,2.7,6.8,39.4,1.1,3.2,35.3,1.8,2.3,79.2,1.8,1.6,0.9,0.2,1.6,24
1148,Hailey AdamsRICE,G,21,33.8,8.3,3.5,8.2,42.4,0.0,0.4,12.5,1.3,1.5,87.1,10.9,3.5,0.9,1.6,2.7,24
1153,Allie KubekFSU,F,18,26.3,8.3,2.9,7.4,39.1,0.9,3.2,28.1,1.6,2.5,64.4,4.5,1.3,0.4,0.8,1.4,24
1153,Brie CrittendonUTU,G,18,32.5,8.3,2.9,7.8,37.6,1.1,4.1,27.0,1.3,1.6,82.1,7.1,1.9,0.9,0.2,1.8,24
1155,Simone CunninghamODU,G,22,23.7,8.3,3.0,6.6,45.5,0.0,0.0,0.0,2.3,3.2,71.4,6.0,0.9,0.5,1.0,1.7,24
1156,Claudia AcinLIB,G,15,29.0,8.3,3.1,7.5,42.0,1.5,3.8,38.6,0.5,1.0,53.3,1.9,4.8,1.1,0.1,2.0,24
1157,Lainey SpearPORT,F,19,22.8,8.3,3.3,6.6,49.6,0.1,0.6,9.1,1.7,3.2,52.5,4.0,2.0,2.2,0.1,2.0,24
1157,Paige SmithUNCW,G,19,19.2,8.3,3.3,10.0,32.6,1.4,4.9,28.7,0.3,0.5,60.0,2.9,1.1,0.6,0.0,2.3,24
1159,Ariella HeniganHOW,G,20,22.4,8.3,2.2,8.0,27.5,0.6,2.1,26.8,3.3,4.2,78.6,2.6,2.3,1.6,0.3,2.5,24
1160,Ava MillerUND,F,21,27.1,8.2,3.1,6.6,47.5,1.0,2.9,32.8,1.0,1.4,72.4,8.1,1.7,0.3,0.7,2.5,24
1160,Nayli PadillaUNM,G,21,26.1,8.2,2.8,7.9,35.5,1.8,5.1,34.3,0.9,1.3,66.7,3.7,1.7,1.5,0.1,1.9,24
1160,Zahara BishopHALL,G,21,21.8,8.2,2.8,6.9,40.7,0.7,2.1,31.8,2.0,2.3,83.7,3.2,1.4,0.6,0.0,1.7,24
1160,Sophie NascimentoSHU,G,21,27.5,8.2,2.8,7.1,38.7,0.4,2.1,20.0,2.3,3.1,73.8,4.0,2.1,1.6,0.2,3.2,24
1164,Olivia AustinDART,F,17,26.8,8.2,3.6,7.1,50.8,0.1,0.2,66.7,0.9,1.5,61.5,5.9,1.4,0.2,0.2,1.3,24
1165,Nicole AndersonPORT,G,22,20.1,8.2,2.7,7.0,39.2,2.1,5.5,38.0,0.7,0.8,83.3,2.0,1.2,0.5,0.1,1.9,24
1165,Ella FajardoIONA,G,22,28.4,8.2,2.8,8.1,34.8,1.1,3.5,30.8,1.5,1.8,82.5,2.2,2.7,1.1,0.0,1.4,24
1165,Beautiful WaheedSJU,G,22,25.4,8.2,2.8,6.2,44.9,1.3,3.5,36.8,1.4,1.8,77.5,3.6,1.4,0.7,1.1,1.6,24
1168,Clearia PetersonALST,F,18,21.6,8.2,3.7,6.8,54.5,0.0,0.1,0.0,0.8,1.9,41.2,7.7,0.3,1.3,0.7,2.1,24
1169,Vittoria BlasighMIA,G,19,23.1,8.2,3.0,6.7,44.5,1.8,4.7,37.8,0.4,0.5,80.0,1.5,1.6,0.7,0.2,1.3,24
1169,Sumayah SugapongARIZ,G,19,24.9,8.2,2.5,7.3,34.1,0.7,2.6,26.5,2.6,3.1,84.5,3.8,2.3,1.8,0.1,1.8,24
1169,Paloma GarciaMRMK,G,19,26.4,8.2,2.8,9.3,30.7,0.3,1.9,13.9,2.3,2.9,78.2,5.7,3.3,2.4,0.4,3.2,24
1169,Torri JamesWKU,F,19,27.6,8.2,3.1,5.6,55.7,0.0,0.1,0.0,2.0,2.9,67.9,4.1,0.9,0.8,0.8,2.1,24
1169,Ayanna FranksMASS,G,19,30.5,8.2,3.1,8.1,38.3,0.6,2.4,26.1,1.4,2.3,60.5,4.9,2.4,3.1,0.6,2.4,24
1174,Rose CasoSTET,F,20,25.5,8.2,3.1,8.0,38.4,0.4,2.4,16.7,1.7,2.3,75.6,4.8,1.4,1.2,0.2,1.8,24
1174,Taylor BowenLIP,G,20,27.8,8.2,3.0,6.7,45.1,0.4,1.9,21.6,1.8,3.1,59.0,7.3,1.3,0.6,0.1,2.7,24
1174,Jayda McNabbAF,G,20,30.1,8.2,3.1,6.4,47.7,0.6,1.6,35.5,1.6,2.7,58.5,7.9,2.3,2.2,0.8,1.5,24
1174,Ify NwaobiLIB,F,15,26.7,8.2,3.6,7.7,47.0,0.1,1.1,6.3,0.9,1.9,50.0,9.6,1.1,0.9,1.0,3.1,24
1174,Kaylee HeadrickUVU,F,20,23.3,8.2,3.1,7.4,42.2,0.3,1.1,22.7,1.8,2.7,64.8,5.0,1.5,1.3,0.4,1.7,24
1179,Destiny AgubataGTWN,G,21,19.0,8.2,3.0,6.7,45.4,0.7,2.4,28.0,1.4,1.8,81.1,4.7,1.4,1.3,0.1,2.0,24
1180,Ta'Mia ScottALA,G,22,24.5,8.2,3.2,7.3,44.4,1.4,3.5,38.5,0.4,0.8,47.1,3.4,1.3,1.1,0.8,1.4,24
1180,Raven ThompsonCLEM,F,22,25.5,8.2,3.2,5.8,55.1,0.6,1.5,38.2,1.2,1.4,87.1,3.7,1.7,0.6,0.1,1.3,24
1180,Nyla BrooksUNC,G,22,18.8,8.2,3.0,7.9,37.6,1.7,4.6,37.6,0.5,1.2,46.2,2.6,1.2,0.8,0.3,1.4,24
1180,Caitlyn JonesWAKE,G,22,18.5,8.2,3.4,6.4,53.6,0.1,0.4,37.5,1.2,2.0,62.8,2.6,2.4,0.7,0.0,2.3,24
1184,Aliah McWhorterOHIO,G,17,23.7,8.2,3.1,6.7,46.5,0.3,1.2,25.0,1.6,2.8,59.6,2.9,1.1,0.8,0.5,2.1,24
1185,Ally TimmDEP,G,23,22.2,8.2,2.8,8.0,35.3,2.1,6.0,34.8,0.4,0.6,76.9,0.8,1.2,0.6,0.0,1.1,24
1186,Alexandra EldredgeDART,G,18,27.9,8.2,2.9,8.4,34.9,1.4,4.0,34.7,0.9,1.3,69.6,3.1,1.7,1.2,0.1,1.1,24
1187,Amirah Abdur-RahimHOU,F,19,26.1,8.2,3.4,7.2,47.8,0.4,1.3,33.3,0.9,1.6,54.8,5.3,1.2,1.1,1.1,2.7,24
1187,Jillian HuerterFAIR,G,19,23.4,8.2,2.6,6.5,40.7,1.9,4.9,38.7,1.0,1.0,100.0,2.1,2.4,0.8,0.4,1.4,24
1187,Kristina JuricMAN,F,19,27.3,8.2,3.5,6.6,53.6,0.0,0.1,0.0,1.1,1.8,60.0,4.8,1.0,0.7,0.8,2.2,24
1190,Saniyah NeversonHAW,F,20,23.6,8.2,3.1,6.7,45.9,0.6,1.8,33.3,1.5,1.9,76.3,4.4,0.8,0.6,0.9,0.8,24
1190,Violet McNeceMORE,G,20,22.8,8.2,2.8,7.3,38.4,1.7,4.6,36.3,0.9,1.1,81.8,2.9,1.3,1.0,0.7,1.8,24
1190,Cambree BlackhamUVU,G,20,29.9,8.2,2.5,7.4,33.8,0.9,2.9,31.0,2.3,3.2,70.3,2.5,4.3,3.0,0.2,2.9,24
1193,Jess MoorsFAU,G,21,32.0,8.1,2.9,7.5,38.9,0.7,2.6,27.8,1.6,1.8,91.9,4.0,2.9,2.0,0.5,2.9,24
1193,Mya HansenBOIS,G,21,29.7,8.1,2.7,6.3,42.1,1.2,2.9,41.7,1.6,2.1,75.6,2.8,4.7,0.5,0.1,2.9,24
1193,Laila AbdurraqibUNM,G,21,20.9,8.1,2.7,6.1,43.8,1.9,4.5,42.6,0.9,1.2,76.0,2.0,1.5,0.7,0.1,0.9,24
1193,Jesstynie ScottLONG,G,21,16.0,8.1,3.0,6.6,45.7,0.7,2.4,30.0,1.4,1.8,78.9,2.7,1.3,2.7,0.2,2.0,24
1197,Jaisa GambleFRES,F,22,34.0,8.1,3.7,9.5,38.8,0.1,0.5,27.3,0.6,1.1,56.0,4.5,2.3,2.0,0.6,2.8,24
1197,Naya OjukwuCAL,F,22,12.1,8.1,2.9,5.6,51.6,0.0,0.0,0.0,2.3,3.4,68.0,3.4,0.3,0.2,0.4,1.0,24
1199,Angelina NiceRAD,G,23,22.7,8.1,3.1,8.4,36.8,1.0,3.7,26.7,1.0,2.2,44.0,4.5,1.5,1.3,0.5,1.7,24
1200,Meghan DowningETSU,F,17,25.0,8.1,2.8,7.4,37.6,0.0,0.7,0.0,2.6,3.4,77.2,7.7,1.1,0.7,2.1,1.4,24
1201,Alexa WashingtonUNF,G,19,29.9,8.1,2.7,8.7,31.5,0.9,3.6,25.0,1.7,2.2,78.6,2.8,3.2,1.4,0.1,3.0,25
1202,Brenna BurkLR,G,20,28.0,8.1,2.5,7.7,32.5,1.5,4.5,32.6,1.7,1.9,86.8,2.7,1.3,0.7,0.1,2.1,25
1203,Zakiya StephensonJMU,G,23,28.8,8.1,2.6,8.0,32.6,1.0,3.4,29.5,1.9,3.1,59.7,2.5,4.3,1.8,0.2,3.7,25
1204,CC MaysTULN,G,15,21.7,8.1,2.9,7.3,39.4,0.9,3.4,25.5,1.5,2.2,66.7,3.8,2.1,1.2,0.1,2.3,25
1205,Gabby Grantham-MedleyDUQ,G,17,22.1,8.1,3.1,9.6,31.9,0.5,1.8,30.0,1.4,2.2,64.9,4.1,1.5,0.8,0.1,2.2,25
1206,Laila AndersonELON,G,18,20.7,8.1,2.8,6.9,40.0,1.1,3.2,32.8,1.4,2.0,72.2,2.2,1.4,1.2,0.2,1.6,25
1207,Taylor McCabeIOWA,G,20,27.1,8.1,2.7,7.2,37.8,2.5,6.6,37.4,0.2,0.3,66.7,3.5,2.3,0.5,0.3,0.7,25
1208,Marley WashenitzASU,G,22,29.2,8.0,2.8,7.6,36.9,1.0,3.6,27.5,1.4,1.9,75.6,3.8,2.6,2.1,0.2,2.0,25
1208,Madelyn BraggCSU,F,22,22.7,8.0,3.3,6.1,54.1,0.0,0.0,0.0,1.4,1.8,77.5,4.0,0.5,0.4,0.7,1.5,25
1210,Reyna ScottLOU,G,23,21.8,8.0,3.1,6.3,49.3,0.4,1.3,32.3,1.4,1.7,82.5,2.4,2.8,1.2,0.3,2.1,25
1210,Abigail ShoffSMC,F,23,22.0,8.0,3.1,7.6,40.8,0.7,2.3,28.3,1.2,1.6,75.7,3.7,0.8,0.8,0.0,1.1,25
1212,Caroline LauNU,G,21,33.9,8.0,2.8,8.6,32.8,1.2,4.1,29.9,1.1,1.7,66.7,5.6,8.8,0.9,0.2,4.2,25
1212,Romi LevyUVA,G,20,25.4,8.0,3.3,6.5,50.8,0.9,2.5,34.0,0.6,0.7,78.6,4.3,2.6,1.0,0.9,1.3,25
1212,Jayla KimbroughUNO,G,20,23.9,8.0,3.1,8.9,34.8,0.1,0.9,5.9,1.8,2.5,70.0,5.5,0.9,0.9,0.5,2.6,25
1212,Ella WanzerDEL,G,15,28.1,8.0,2.6,7.7,33.6,2.2,6.4,34.4,0.6,0.9,69.2,1.8,0.7,0.8,0.3,0.9,25
1212,Lara RohkohlBYU,F,21,19.5,8.0,3.1,4.6,67.0,0.0,0.0,0.0,1.8,3.0,61.3,6.9,0.5,1.1,1.4,1.3,25
1212,Franka WittenbergCAN,G,20,28.1,8.0,2.7,7.2,37.8,0.2,1.2,16.7,2.4,3.1,78.7,5.7,2.5,0.9,0.4,3.9,25
1212,Asiah BaxterOHIO,G,19,27.3,8.0,2.7,5.8,46.4,1.1,2.7,41.2,1.5,1.9,78.4,4.7,1.2,1.4,0.3,1.3,25
1212,Amira OfunniyinGWEB,F,22,23.8,8.0,3.5,7.9,44.8,0.0,0.0,0.0,0.9,2.7,33.3,6.4,0.7,1.4,0.7,3.0,25
1212,Olivia LeungDAY,G,21,20.8,8.0,2.6,6.6,39.1,1.2,3.7,33.3,1.6,2.2,73.9,2.6,1.1,0.6,0.0,1.4,25
1212,Edie ClarkeSMC,F,23,23.8,8.0,3.5,6.3,55.2,0.2,0.6,35.7,0.8,1.3,63.3,4.7,1.7,1.9,1.0,2.4,25
1212,Kendall SneedTULN,G,19,25.8,8.0,2.4,7.6,31.9,0.4,1.2,34.8,2.7,3.5,78.8,3.9,4.2,0.9,0.3,3.1,25
1212,Cha GardnerSFA,F,21,22.9,8.0,3.2,5.9,55.3,0.3,0.7,40.0,1.2,2.1,59.1,7.0,1.3,0.8,1.1,1.6,25
1224,Filipa BarrosCBU,G,21,30.1,8.0,2.6,7.3,35.3,1.1,3.2,33.8,1.7,2.2,76.6,9.5,5.0,2.6,0.3,2.4,25
1224,Savannah McGowanSTMN,F,21,21.3,8.0,3.1,6.9,45.8,0.4,1.2,32.0,1.3,2.0,62.8,5.0,1.2,0.4,0.2,1.1,25
1224,Shawnee NordstromCBU,G,21,24.0,8.0,3.0,8.1,36.8,1.1,4.0,28.9,0.8,1.0,81.0,3.6,1.6,1.0,0.1,1.5,25
1227,Isobel BunyanMTST,G,20,23.9,8.0,2.9,7.7,37.3,1.9,5.3,34.9,0.4,0.5,80.0,2.2,0.8,1.4,0.6,1.3,25
1227,Lauren BanksUNO,G,20,27.7,8.0,2.5,8.3,29.5,0.5,2.4,18.8,2.6,3.4,77.6,5.2,1.1,1.1,0.5,1.8,25
1229,Jite GbemuotorCSUN,F,19,16.7,7.9,3.2,7.1,45.5,0.4,1.6,25.8,1.1,1.7,65.6,7.2,0.4,1.2,0.6,1.7,25
1230,Evalyse ColeTOL,PF,18,25.5,7.9,3.3,6.7,48.8,0.4,2.4,18.6,0.9,1.3,70.8,4.8,1.4,0.7,0.4,1.5,25
1230,Natalia WilliamsCHST,G,18,17.9,7.9,3.1,7.6,40.1,0.4,1.8,21.2,1.4,2.3,63.4,2.6,1.2,1.2,0.2,2.9,25
1232,Mackenly RandolphLOU,F,23,22.2,7.9,3.1,5.7,55.0,0.5,1.3,37.9,1.2,1.6,75.0,4.5,1.1,0.9,0.3,0.8,25
1233,Nile MillerHOW,F,22,27.5,7.9,3.0,6.4,47.1,0.0,0.0,0.0,1.9,2.9,65.6,5.5,1.5,2.4,0.7,1.5,25
1233,Riley StackODU,F,22,20.0,7.9,3.0,6.8,44.7,0.2,1.2,15.4,1.6,2.2,75.0,5.1,0.6,0.8,2.7,1.3,25
1233,Shorna PrestonPEPP,F,22,23.1,7.9,3.1,6.7,45.9,0.6,2.1,30.4,1.1,1.6,68.6,9.0,2.3,1.1,1.5,2.5,25
1236,Emma KirbySHU,C,21,24.7,7.9,2.9,6.4,45.2,0.0,0.0,0.0,2.1,3.3,63.8,6.6,1.2,0.3,0.6,1.3,25
1236,Abby KrzewinskiNDSU,G,21,25.3,7.9,2.9,7.1,40.3,0.9,3.2,26.9,1.3,1.8,75.7,3.5,1.5,0.6,0.3,1.0,25
1236,Orlagh GormleyPROV,G,21,30.0,7.9,2.6,6.5,40.1,0.7,1.9,37.5,2.0,2.7,71.9,4.0,4.2,2.1,0.3,2.3,25
1236,Elizabeth LavoieUNH,G,21,28.9,7.9,2.9,7.4,38.5,1.1,3.4,33.8,1.0,1.5,68.8,4.2,0.5,1.0,0.3,1.4,25
1236,Jasmine PeaksLONG,G,21,24.6,7.9,2.7,6.8,39.4,0.9,2.4,38.0,1.7,2.0,83.3,2.0,3.7,2.0,0.0,1.6,25
1241,Asjah InnissULM,G,20,25.2,7.9,2.6,7.8,33.3,1.5,3.8,38.2,1.3,1.8,71.4,2.5,2.3,1.9,0.2,2.8,25
1241,Karyn SanfordUSU,G,20,26.3,7.9,2.9,7.6,37.5,0.9,3.5,24.6,1.4,1.7,79.4,3.6,2.0,0.8,0.3,2.0,25
1241,Jordyn MarshallTXSO,G,20,20.8,7.9,2.4,6.2,38.2,1.2,3.6,32.4,2.1,2.6,80.4,2.2,0.9,1.0,0.1,1.8,25
1241,Anastasiia SemenovaBU,F,20,24.6,7.9,3.3,6.9,47.1,0.4,1.9,21.6,1.0,1.2,83.3,4.8,0.8,0.2,0.5,1.6,25
1241,Daniah TrammellARIZ,F,20,19.4,7.9,3.4,6.8,49.6,0.0,0.1,0.0,1.2,1.7,70.6,2.4,0.5,0.8,0.5,1.3,25
