RK,Name,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,page,team_abbr,player_name,Effective_FG%,TS%
1513,Kylee MabryUVU,G,19,26.1,6.7,2.4,7.7,30.6,0.8,2.9,29.1,1.2,1.6,71.0,1.8,1.6,1.7,0.3,2.4,31,UVU,Kylee Mabry,36.36363636363636,39.86197049024274
1513,Jaidyn HarperETSU,G,19,22.9,6.7,2.5,6.9,35.9,1.4,4.3,32.1,0.4,0.7,57.1,3.1,0.5,0.4,0.1,0.8,31,ETSU,Jaidyn Harper,46.3768115942029,46.476137624861266
1513,TaTianna StovallKENN,F,19,23.3,6.7,2.8,5.8,49.1,0.0,0.1,0.0,1.1,1.8,57.1,5.7,1.4,1.0,1.4,1.6,31,KENN,TaTianna Stovall,48.275862068965516,50.81917475728156
1516,Ellie Magestro-KennedyWRST,G,22,17.5,6.7,2.4,7.6,31.5,1.3,4.0,31.8,0.6,0.8,77.8,2.2,0.9,0.5,0.2,1.5,31,WRST,Ellie Magestro-Kennedy,40.13157894736842,42.127766599597585
1517,Jaileyah CottonJKST,G,18,29.8,6.7,2.6,8.2,31.8,0.8,2.7,31.3,0.7,1.3,52.2,3.5,3.5,1.4,0.0,3.2,31,JKST,Jaileyah Cotton,36.585365853658544,38.189694482444146
1517,Kyera ThornsburyJXST,G,18,21.7,6.7,2.3,6.1,38.5,1.0,3.0,33.3,1.1,1.4,76.0,1.9,2.8,0.7,0.0,1.1,31,JXST,Kyera Thornsbury,45.90163934426229,49.880881477069686
1517,Tia ShellingWKU,G,18,25.8,6.7,2.6,7.1,37.0,0.3,1.4,23.1,1.2,2.1,55.3,3.6,2.7,2.4,0.2,3.1,31,WKU,Tia Shelling,38.732394366197184,41.749750747756735
1517,Zhen VerburgtBALL,F,18,22.6,6.7,2.3,5.3,44.2,0.9,2.8,33.3,1.1,1.6,69.0,4.8,1.5,0.6,0.1,2.1,31,BALL,Zhen Verburgt,51.886792452830186,55.79613590939374
1521,Zaire HarrellKC,G,21,30.9,6.7,2.4,5.3,45.5,0.0,0.1,0.0,1.9,2.2,84.8,6.0,2.1,1.2,0.4,2.0,31,KC,Zaire Harrell,45.28301886792453,53.446075303126996
1521,Devyn KiernanSUU,G,21,25.1,6.7,2.4,6.7,36.4,1.5,4.0,36.9,0.4,0.9,44.4,1.4,1.5,0.5,0.4,1.7,31,SUU,Devyn Kiernan,47.014925373134325,47.20969560315671
1523,Olivia YoungBRWN,G,17,28.5,6.7,2.6,8.1,32.1,1.1,4.8,22.2,0.5,0.6,72.7,4.4,0.9,1.1,0.8,1.0,31,BRWN,Olivia Young,38.88888888888889,40.05260640841703
1523,Jeniffer SilvaWKU,F,17,15.5,6.7,3.1,6.1,50.5,0.0,0.1,0.0,0.6,1.1,55.6,3.4,0.6,0.5,1.1,1.2,31,WKU,Jeniffer Silva,50.81967213114754,50.880923450789794
1525,Drew AlexanderTEM,G,20,17.5,6.7,2.3,6.7,33.6,1.6,5.0,32.3,0.6,0.7,85.7,2.5,0.6,0.7,0.2,1.0,31,TEM,Drew Alexander,46.26865671641791,47.80251141552512
1525,Elle BlatchfordUNF,G,20,23.8,6.7,2.6,5.4,48.1,0.9,2.3,37.0,0.7,0.8,81.3,2.6,1.7,1.4,0.2,2.0,31,UNF,Elle Blatchford,56.48148148148149,58.24061196105702
1525,Logann AlvarWYO,F,20,23.5,6.7,2.9,6.3,46.0,0.4,1.3,28.0,0.6,0.7,84.6,3.5,0.4,0.6,0.2,1.3,31,WYO,Logann Alvar,49.20634920634921,50.69612590799032
1525,Alena CofieldRID,G,20,27.8,6.7,2.7,7.2,37.5,0.9,3.2,28.6,0.4,1.1,38.1,4.2,1.5,1.3,0.1,2.1,31,RID,Alena Cofield,43.75000000000001,43.59708485163977
1525,Addie BielAPP,F,20,12.7,6.7,2.7,4.8,56.8,0.0,0.2,0.0,1.3,1.9,68.4,2.7,0.3,0.2,0.2,0.6,31,APP,Addie Biel,56.250000000000014,59.439318665720364
1530,Delainey MillerSCU,G,23,17.3,6.7,2.5,5.9,41.9,0.1,1.0,13.0,1.6,2.9,56.1,5.5,1.3,0.9,0.6,1.6,31,SCU,Delainey Miller,43.220338983050844,46.68338907469342
1531,Ainhoa CeaEMU,G,19,37.2,6.7,2.6,5.1,52.1,0.5,1.2,39.1,0.9,1.3,72.0,4.7,6.1,2.1,0.1,4.2,31,EMU,Ainhoa Cea,55.88235294117647,59.062059238363894
1531,Tamia WatkinsELON,C,19,17.1,6.7,2.7,6.5,41.1,0.1,0.2,25.0,1.3,1.8,70.6,5.0,0.7,0.9,0.5,1.5,31,ELON,Tamia Watkins,42.30769230769231,45.94075699396599
1533,Paulina HernandezYSU,F,22,15.7,6.7,2.5,5.0,50.0,0.5,1.3,34.5,1.2,1.8,67.5,3.4,0.6,0.5,1.9,0.6,31,YSU,Paulina Hernandez,55.00000000000001,57.838397790055254
1534,Myonna HooperDETM,G,21,22.5,6.7,2.3,6.6,34.8,0.9,3.0,28.6,1.2,1.7,74.3,2.3,1.4,0.6,0.2,2.4,31,DETM,Myonna Hooper,41.66666666666667,45.59063690800218
1534,Noa GivonRMU,G,21,23.0,6.7,2.6,6.7,38.3,0.7,3.2,22.4,0.8,1.0,81.0,2.3,1.8,0.5,0.2,2.3,31,RMU,Noa Givon,44.02985074626866,46.9187675070028
1534,Josie HillSDAK,C,21,18.4,6.7,2.7,5.4,50.0,0.2,0.9,26.3,1.0,1.3,75.0,4.4,1.3,0.3,0.8,1.1,31,SDAK,Josie Hill,51.85185185185185,56.09511051574012
1534,D'Yanis JimenezCCU,G,18,19.7,6.7,2.1,5.2,39.8,0.3,1.1,30.0,2.2,2.8,80.0,2.2,3.1,0.8,0.1,2.8,31,CCU,D'Yanis Jimenez,43.26923076923077,52.083333333333336
1534,Tegan YoungUCD,F,21,26.4,6.7,2.4,6.5,37.2,0.9,3.2,26.9,1.0,1.3,74.1,4.5,1.2,1.0,0.2,0.9,31,UCD,Tegan Young,43.84615384615385,47.369909502262445
1534,Maria Sanchez-PonceJXST,F,15,21.6,6.7,2.6,6.7,39.0,1.0,3.2,31.3,0.5,0.7,63.6,4.3,1.1,0.5,0.1,1.9,31,JXST,Maria Sanchez-Ponce,46.26865671641791,47.80251141552512
1534,Kamara MillsIUIN,G,18,17.6,6.7,2.5,4.9,51.1,1.3,2.8,45.1,0.4,0.7,53.8,1.6,0.6,0.5,0.1,1.0,31,IUIN,Kamara Mills,64.28571428571428,64.32411674347158
1541,Marlie DickersonARST,G,23,22.2,6.7,2.4,6.3,38.4,0.7,3.0,22.9,1.1,1.7,64.1,4.3,1.2,2.1,0.0,1.5,31,ARST,Marlie Dickerson,43.65079365079365,47.53121452894438
1542,Kayla SmithINST,G,20,22.8,6.7,2.1,7.2,29.2,1.2,4.4,26.1,1.3,1.8,74.3,3.4,0.9,0.5,0.5,1.0,31,INST,Kayla Smith,37.5,41.91691691691692
1542,Sydney WhiteWEB,G,20,31.7,6.7,2.4,7.6,31.6,0.7,3.1,21.3,1.2,1.8,66.7,2.2,3.7,1.1,0.1,3.1,31,WEB,Sydney White,36.18421052631579,39.91897044804576
1542,Carys RoySPU,C,20,20.7,6.7,2.2,6.1,36.4,0.0,0.0,0.0,2.3,3.3,68.2,4.7,1.0,0.9,1.0,1.9,31,SPU,Carys Roy,36.06557377049181,44.35911016949153
1545,Reese DowneyFDU,G,22,18.8,6.6,2.3,6.2,36.8,1.6,4.4,36.1,0.5,0.9,57.9,1.9,0.9,0.5,0.0,1.0,31,FDU,Reese Downey,49.99999999999999,50.03032140691328
1546,Jada BrownGMU,G,19,24.8,6.6,2.4,6.4,36.9,1.1,3.3,32.3,0.8,0.8,100.0,2.3,1.9,1.1,0.0,1.3,31,GMU,Jada Brown,46.09375,48.87440758293838
1546,Raissa NsabuaSEMO,G,19,29.6,6.6,1.9,4.5,42.4,0.2,0.6,33.3,2.6,3.4,78.1,4.7,4.2,1.4,0.2,3.8,31,SEMO,Raissa Nsabua,44.44444444444444,55.036691127418266
1546,Tove CaesarHCU,G,19,25.7,6.6,2.5,6.4,38.5,0.9,3.2,29.5,0.7,0.9,77.8,2.2,2.5,0.6,0.2,2.5,31,HCU,Tove Caesar,46.09375,48.55797527957621
1546,Charlese McClendonALST,F,19,19.1,6.6,2.8,6.3,45.4,0.4,0.9,41.2,0.6,1.7,34.4,6.2,0.6,1.2,0.5,2.5,31,ALST,Charlese McClendon,47.61904761904762,46.82179341657207
1550,Lydia CajusteSFA,G,21,18.0,6.6,2.2,5.3,41.1,1.2,3.2,37.3,1.0,1.6,64.7,1.4,1.5,0.7,0.0,1.2,31,SFA,Lydia Cajuste,52.830188679245296,54.96335776149234
1550,Maya AndersonDETM,G,21,19.8,6.6,2.1,5.4,38.9,0.7,2.0,35.7,1.7,2.5,69.2,2.0,1.0,0.5,0.0,1.3,32,DETM,Maya Anderson,45.370370370370374,50.76923076923077
1552,Karina GordonFGCU,G,18,26.7,6.6,2.2,5.8,38.5,1.2,3.6,32.3,1.0,1.3,78.3,2.7,1.6,0.7,0.1,1.9,32,FGCU,Karina Gordon,48.27586206896552,51.78907721280602
1552,Ella WeaverTOL,G,18,23.1,6.6,2.2,5.9,37.7,1.3,4.1,31.5,0.9,1.2,76.2,2.4,0.8,0.6,0.3,1.3,32,TOL,Ella Weaver,48.30508474576271,51.337896701929054
1552,Molly RulloDREX,G,18,24.2,6.6,2.2,5.5,39.4,0.7,2.1,32.4,1.6,2.4,67.4,3.2,2.3,0.8,0.2,1.2,32,DREX,Molly Rullo,46.36363636363637,50.335570469798654
1555,Tena IkidiCSUB,C,20,21.4,6.6,2.7,6.4,41.4,0.0,0.0,0.0,1.3,2.6,51.0,8.1,0.9,0.5,1.2,1.4,32,CSUB,Tena Ikidi,42.1875,43.743372216330854
1555,Nohe'alani StoresUCI,F,20,15.8,6.6,2.5,4.4,55.7,0.0,0.1,0.0,1.7,2.3,73.9,3.8,0.2,1.1,0.4,0.9,32,UCI,Nohe'alani Stores,56.81818181818181,60.97560975609755
1557,Solenne OlengaLAM,F,19,18.1,6.6,2.4,4.7,50.0,0.1,0.2,33.3,1.8,2.8,63.0,5.1,0.2,0.9,0.4,1.6,32,LAM,Solenne Olenga,52.127659574468076,55.63047875927174
1558,Debreasha PoweMISS,G,21,26.0,6.6,2.3,6.4,35.6,1.1,4.3,26.7,0.9,0.9,100.0,2.6,1.3,0.8,0.7,0.5,32,MISS,Debreasha Powe,44.53124999999999,48.55797527957621
1558,Ornella NiankanFOR,F,21,22.4,6.6,2.5,6.1,41.4,0.1,0.5,18.2,1.4,2.0,71.4,5.0,1.2,0.7,0.4,1.4,32,FOR,Ornella Niankan,41.80327868852459,47.277936962750715
1560,Abbie RiddleWRST,G,18,18.9,6.6,2.6,5.4,46.9,0.7,2.2,30.8,0.8,1.6,48.3,2.3,0.5,0.9,0.1,1.1,32,WRST,Abbie Riddle,54.629629629629626,54.06290956749672
1560,Destini CraigIUIN,F,18,20.3,6.6,2.2,4.9,44.9,0.1,0.8,13.3,2.0,3.4,59.0,3.8,0.8,1.3,0.1,1.9,32,IUIN,Destini Craig,45.91836734693877,51.59474671669793
1560,Mia BroomCOLU,G,18,19.9,6.6,1.9,5.9,33.0,1.3,3.9,33.8,1.3,1.8,72.7,2.1,2.1,1.4,0.2,1.9,32,COLU,Mia Broom,43.220338983050844,49.31261207411835
1560,Paige EngelsCOR,G,18,29.2,6.6,2.6,6.4,40.5,0.5,1.9,25.7,0.8,1.2,71.4,2.4,3.0,1.0,0.1,2.2,32,COR,Paige Engels,44.53125,47.63279445727482
1564,Jaida BeltonAAMU,F,20,19.6,6.6,2.6,5.4,47.2,0.1,0.1,50.0,1.4,2.5,57.1,7.3,0.5,0.9,1.1,1.5,32,AAMU,Jaida Belton,49.07407407407407,50.76923076923077
1564,Stephanie UtomiMER,G,20,15.6,6.6,2.0,4.5,44.9,0.0,0.0,0.0,2.6,3.9,66.2,4.5,0.8,1.2,0.4,1.6,32,MER,Stephanie Utomi,44.44444444444444,53.08880308880308
1564,Bhret ClayAF,G,20,28.5,6.6,2.3,6.8,34.1,1.5,4.3,33.7,0.5,0.7,71.4,3.4,0.7,1.4,0.2,1.5,32,AF,Bhret Clay,44.85294117647059,46.42656162070906
1564,Brianne BaileyMTST,G,20,17.2,6.6,2.7,6.0,44.5,0.4,1.5,26.7,0.9,1.6,54.8,2.7,2.4,1.8,0.1,3.3,32,MTST,Brianne Bailey,48.33333333333334,49.22434367541766
1568,Laura HaugeSTMN,G,22,20.1,6.5,2.1,6.5,32.9,1.6,4.7,34.6,0.6,0.8,82.4,1.0,0.9,0.5,0.5,1.0,32,STMN,Laura Hauge,44.61538461538462,47.43140688849971
1569,Jocelyn TateSOU,G,19,20.7,6.5,2.4,7.3,33.3,0.1,0.5,11.1,1.6,2.9,56.4,5.2,1.9,1.9,0.6,2.1,32,SOU,Jocelyn Tate,33.56164383561644,37.896455223880594
1569,Kaleigh ThompsonLT,G,19,17.7,6.5,2.6,5.4,48.5,0.2,1.5,10.3,1.1,1.4,77.8,3.6,0.8,0.9,0.5,0.8,32,LT,Kaleigh Thompson,50.0,54.02260638297872
1569,Sa'Mahn JohnsonNIU,G,19,16.9,6.5,2.2,7.8,27.5,0.5,2.5,20.8,1.7,2.3,72.7,1.5,0.6,0.6,0.0,1.8,32,NIU,Sa'Mahn Johnson,31.410256410256416,36.88152519291875
1569,Da'Naria WashingtonINST,G,19,25.5,6.5,2.5,5.2,48.5,0.3,1.1,28.6,1.2,1.7,68.8,3.2,2.5,1.6,0.2,1.8,32,INST,Da'Naria Washington,50.96153846153846,54.64021519838601
1573,Mya WardleBRAD,G,21,30.8,6.5,2.2,6.6,33.3,1.0,3.5,28.8,1.1,1.3,85.7,2.8,4.0,1.3,0.0,2.5,32,BRAD,Mya Wardle,40.909090909090914,45.31511433351924
1574,Bella GreenPEPP,G,22,15.0,6.5,2.6,5.2,50.9,0.2,0.6,38.5,1.0,1.3,78.6,5.5,0.9,0.6,0.2,1.8,32,PEPP,Bella Green,51.92307692307693,56.30630630630631
1574,Kelsey ThompsonODU,G,22,22.6,6.5,2.8,6.8,41.3,0.1,0.5,18.2,0.8,1.0,81.0,3.8,1.2,0.6,0.4,1.4,32,ODU,Kelsey Thompson,41.91176470588235,44.889502762430936
1574,Nikola ZdenkovaSPU,F,20,30.1,6.5,2.3,6.6,34.4,1.8,5.5,32.1,0.3,0.3,83.3,1.0,0.6,0.5,0.1,0.7,32,SPU,Nikola Zdenkova,48.484848484848484,48.27688651218063
1574,Janiya JonesMVSU,G,18,24.6,6.5,1.9,7.9,24.5,1.6,6.1,26.4,1.0,1.4,69.2,2.6,1.6,1.2,0.1,1.4,32,MVSU,Janiya Jones,34.177215189873415,38.163457022076095
1574,Agot MakeerSC,G,18,17.8,6.5,2.4,5.6,43.6,0.5,2.2,22.5,1.1,1.6,71.4,4.2,0.9,1.1,0.9,1.3,32,SC,Agot Makeer,47.32142857142858,51.55456852791879
1574,Amerie FlowersINST,F,20,14.6,6.5,2.8,5.9,46.6,0.0,0.1,0.0,1.0,2.0,51.3,6.0,0.1,0.3,0.2,1.1,32,INST,Amerie Flowers,47.45762711864406,47.935103244837755
1580,Shirel NahumUCI,G,21,26.7,6.5,2.1,6.4,32.8,0.4,1.9,23.1,1.9,2.3,81.3,3.3,2.8,1.1,0.1,2.0,32,UCI,Shirel Nahum,35.9375,43.847814355099835
1580,Louann BattistonRICE,G,21,19.0,6.5,2.1,5.2,40.4,1.2,3.2,37.3,1.1,1.4,79.3,0.8,2.2,0.6,0.1,2.1,32,RICE,Louann Battiston,51.92307692307693,55.880330123796426
1582,Meioshe MasonEIU,C,19,20.6,6.5,2.6,5.5,46.7,0.0,0.1,0.0,1.3,2.3,58.1,5.3,1.1,0.4,0.6,2.6,32,EIU,Meioshe Mason,47.27272727272727,49.9078624078624
1582,Madison HoldenBCU,G,19,20.6,6.5,2.2,6.9,31.1,0.2,1.8,8.6,2.0,2.4,82.6,1.9,1.4,0.9,0.1,2.8,32,BCU,Madison Holden,33.333333333333336,40.849673202614376
1584,Fatou DiakiteUSF,F,22,14.0,6.5,2.6,4.5,57.0,0.0,0.1,50.0,1.2,1.7,73.0,4.0,0.3,0.7,0.8,1.3,32,USF,Fatou Diakite,57.777777777777786,61.92835365853659
1584,Maggie HartwigSDST,F,22,21.8,6.5,2.3,6.2,37.2,0.7,3.0,22.7,1.1,1.4,80.6,6.8,0.9,0.6,0.6,1.6,32,SDST,Maggie Hartwig,42.74193548387096,47.681924882629104
1586,Kionna GainesLIU,G,20,19.7,6.5,2.6,5.9,44.4,0.2,0.7,23.1,1.1,1.9,59.5,5.7,1.2,0.6,0.2,1.4,32,LIU,Kionna Gaines,45.76271186440678,48.24821852731591
1586,Nora FrancoisARIZ,F,20,21.3,6.5,2.7,5.0,53.0,0.0,0.3,0.0,1.2,2.0,59.0,4.5,1.6,1.5,0.7,1.7,32,ARIZ,Nora Francois,54.0,55.27210884353742
1586,Mahogany Chandler-RobertsUCF,F,20,25.8,6.5,2.3,5.5,41.8,0.2,0.2,75.0,1.7,2.2,77.3,5.3,0.9,0.5,0.6,1.4,32,UCF,Mahogany Chandler-Roberts,43.63636363636363,50.24737167594311
1586,Carryn EasleyFOR,G,20,25.5,6.5,2.5,7.2,35.0,0.6,2.4,25.5,0.9,1.2,70.8,2.6,3.3,1.5,0.1,2.8,32,FOR,Carryn Easley,38.888888888888886,42.054865424430645
1590,Wyvette MayberryARK,G,18,23.2,6.4,2.1,6.7,30.8,1.1,3.7,30.3,1.2,1.4,84.6,2.0,1.8,1.1,0.1,1.8,32,ARK,Wyvette Mayberry,39.552238805970156,43.739748496446154
1590,Teagan EricksonMTST,F,18,16.8,6.4,2.4,6.6,36.1,0.9,3.2,29.8,0.7,1.2,61.9,3.4,0.6,0.7,0.4,0.5,32,MTST,Teagan Erickson,43.18181818181819,44.89337822671156
1592,Breauna WareWIS,G,21,19.4,6.4,2.0,5.0,40.6,0.7,1.6,41.2,1.7,2.3,71.4,2.0,1.3,0.9,0.1,1.4,32,WIS,Breauna Ware,47.0,53.22687957418496
1592,Rylan MoffittUNCG,F,21,24.7,6.4,2.8,6.4,43.7,0.1,0.4,22.2,0.7,1.2,60.0,7.2,1.0,1.3,1.1,1.5,32,UNCG,Rylan Moffitt,44.53124999999999,46.18937644341801
1592,Kendall PuryearPUR,F,21,15.2,6.4,2.6,4.8,53.5,0.0,0.0,0.0,1.3,2.2,57.4,3.0,0.4,0.4,0.3,1.3,32,PUR,Kendall Puryear,54.16666666666667,55.47850208044384
1592,Dom NeslandHPU,G,21,25.6,6.4,2.5,6.4,38.8,0.6,2.4,24.0,0.9,1.3,67.9,4.8,1.9,1.0,0.1,1.3,32,HPU,Dom Nesland,43.74999999999999,45.897877223178426
1592,Aina Perez MesquidaRID,G,21,33.1,6.4,2.7,5.6,48.3,0.6,1.9,30.0,0.4,0.9,47.4,3.5,2.6,0.9,0.6,1.9,32,RID,Aina Perez Mesquida,53.57142857142857,53.36891260840561
1597,Quinzia FulmoreELON,F,19,20.3,6.4,2.4,5.5,43.8,0.0,0.1,0.0,1.6,2.2,73.2,4.8,0.7,0.8,0.4,1.7,32,ELON,Quinzia Fulmore,43.63636363636363,49.474335188620906
1598,Gabi FieldsUNCO,G,22,31.7,6.4,2.3,5.5,41.0,0.4,1.9,19.0,1.5,2.1,71.7,3.5,3.8,2.3,0.2,2.5,32,UNCO,Gabi Fields,45.45454545454545,49.813200498132005
1598,Ronnie PorterWIS,G,22,29.4,6.4,2.2,5.7,38.1,0.9,2.5,33.9,1.2,1.5,81.3,4.5,4.5,1.5,0.2,2.2,32,WIS,Ronnie Porter,46.491228070175445,50.314465408805034
1600,Mikayla BrownJKST,C,20,24.6,6.4,2.8,6.8,40.4,0.0,0.0,0.0,0.9,2.0,45.0,7.2,1.0,0.5,0.3,1.9,32,JKST,Mikayla Brown,41.17647058823529,41.66666666666667
1600,Sandra Frau GarciaSTBK,G,20,31.1,6.4,2.2,6.1,35.2,0.2,0.8,20.0,2.0,2.6,76.5,4.6,4.6,2.2,0.1,4.3,33,STBK,Sandra Frau Garcia,37.70491803278689,44.174489232468254
1600,Rosie AkotLBSU,F,20,15.8,6.4,2.4,6.4,37.8,0.8,1.9,40.5,0.9,1.7,50.0,4.7,0.4,0.9,0.6,2.8,33,LBSU,Rosie Akot,43.74999999999999,44.76776720761052
1600,Corinne ReedAKR,G,20,23.8,6.4,2.2,5.2,42.7,0.7,1.8,40.0,1.3,2.3,57.8,4.0,2.3,0.9,0.2,2.8,33,AKR,Corinne Reed,49.03846153846154,51.513200257566005
1600,Keanna Salave'aSAC,F,20,20.0,6.4,2.6,5.9,44.4,0.3,1.4,22.2,0.9,1.5,62.1,5.8,1.1,0.7,0.8,2.1,33,SAC,Keanna Salave'a,46.61016949152542,48.78048780487805
1605,Kamy PepplerGB,G,23,29.3,6.4,2.3,6.6,35.8,0.7,3.3,19.5,1.0,1.3,80.0,3.7,4.4,1.0,0.0,2.2,33,GB,Kamy Peppler,40.151515151515156,44.61795872838818
1605,Athena TomlinsonBC,G,23,27.8,6.4,2.3,7.9,29.7,0.7,2.6,25.4,1.0,1.5,70.6,3.3,4.7,0.7,0.0,2.7,33,BC,Athena Tomlinson,33.54430379746835,37.38317757009346
1607,Icyss StormUNCW,F,18,24.4,6.4,2.7,5.2,51.1,0.1,0.5,22.2,0.9,1.5,63.0,4.9,1.1,0.8,0.7,1.5,33,UNCW,Icyss Storm,52.88461538461539,54.60750853242321
1607,Kaiya Rain TuckerSIE,G,18,19.3,6.4,2.6,5.2,49.5,0.1,0.3,20.0,1.2,1.6,78.6,6.2,0.8,1.6,1.3,1.6,33,SIE,Kaiya Rain Tucker,50.96153846153846,54.20054200542006
1609,JaMya RobinsonLONG,G,21,24.0,6.4,2.8,6.2,45.4,0.3,0.8,37.5,0.5,1.0,45.5,4.9,1.0,1.2,0.1,2.0,33,LONG,JaMya Robinson,47.58064516129032,48.19277108433735
1610,Arianna JacksonISU,G,19,26.5,6.4,2.1,4.6,44.8,1.9,4.2,46.3,0.3,0.5,60.0,2.9,0.7,0.7,0.1,0.3,33,ISU,Arianna Jackson,66.30434782608697,66.39004149377594
1611,Laci SteeleWIS,G,22,21.6,6.4,2.3,5.8,39.1,1.0,3.0,31.8,0.9,1.2,70.4,3.2,1.1,1.0,0.3,1.0,33,WIS,Laci Steele,48.275862068965516,50.56890012642226
1611,Rebecca Osei-OwusuFDU,F,22,22.9,6.4,2.7,4.6,58.8,0.0,0.0,0.0,0.9,1.5,62.5,6.4,1.5,1.0,0.5,1.0,33,FDU,Rebecca Osei-Owusu,58.69565217391305,60.83650190114069
1611,Zhen CraftUGA,F,22,17.3,6.4,2.5,5.3,48.3,0.0,0.0,0.0,1.3,2.1,60.9,4.9,1.0,0.5,0.7,1.1,33,UGA,Zhen Craft,47.16981132075472,51.41388174807198
1614,Kelby BannermanKC,F,20,17.2,6.4,2.4,5.6,43.2,0.3,0.8,31.3,1.3,1.8,72.2,4.4,0.8,0.9,0.9,1.1,33,KC,Kelby Bannerman,45.535714285714285,50.06257822277848
1614,Emily AdamsAF,F,20,21.4,6.4,2.8,6.5,42.6,0.2,0.3,60.0,0.7,1.1,63.6,4.4,1.0,0.8,0.1,2.2,33,AF,Emily Adams,44.61538461538461,45.81901489117984
1614,Jaeden PrattILST,G,20,24.1,6.4,2.1,4.5,45.6,0.7,1.9,37.8,1.6,1.9,83.8,4.2,1.3,0.4,0.4,1.4,33,ILST,Jaeden Pratt,54.44444444444445,59.97001499250375
1617,Brooke Quarles DanielsMICH,G,21,24.8,6.3,2.5,5.3,47.3,0.0,0.1,0.0,1.3,2.1,60.0,5.6,2.9,2.4,0.3,1.5,33,MICH,Brooke Quarles Daniels,47.16981132075472,50.61053984575835
1617,Asianae NicholsonCLT,F,21,28.0,6.3,2.6,7.0,37.0,0.0,0.0,0.0,1.2,1.9,62.5,9.2,0.6,0.9,0.1,1.6,33,CLT,Asianae Nicholson,37.142857142857146,40.199081163859105
1617,Qadence SamuelsNCSU,G,21,26.2,6.3,2.2,6.3,35.3,0.9,3.6,25.0,1.0,1.2,80.0,4.8,1.5,0.6,0.3,0.9,33,NCSU,Qadence Samuels,42.06349206349207,46.1335676625659
1617,Brecken SnotherlyHPU,G,21,23.5,6.3,2.4,4.7,51.0,0.4,1.0,45.0,1.1,1.5,77.4,4.3,1.9,0.7,0.2,1.0,33,HPU,Brecken Snotherly,55.319148936170215,58.76865671641791
1617,Fantasia JamesFIU,G,15,18.9,6.3,2.1,4.6,46.4,0.3,1.1,29.4,1.7,2.7,65.0,3.3,0.5,0.7,0.1,1.3,33,FIU,Fantasia James,48.913043478260875,54.42294402211472
1617,Taya EllisBGSU,F,18,19.6,6.3,1.9,3.8,51.5,0.0,0.0,0.0,2.4,3.0,81.5,6.4,0.7,0.9,0.8,1.7,33,BGSU,Taya Ellis,50.0,61.5234375
1617,Nya SmithPUR,G,21,19.2,6.3,2.2,6.5,34.3,0.7,3.2,22.1,1.1,1.3,85.7,3.0,1.5,0.7,0.1,1.6,33,PUR,Nya Smith,39.23076923076923,44.5418552036199
1624,Avery WatkinsFRES,F,22,19.8,6.3,2.3,5.9,39.2,0.4,1.2,30.8,1.3,2.1,61.7,5.7,0.7,1.0,0.2,1.7,33,FRES,Avery Watkins,42.3728813559322,46.16060961313012
1624,Mihjae HayesMORG,PG,22,27.3,6.3,2.3,6.1,37.3,0.5,1.5,34.4,1.3,1.5,84.8,2.0,3.8,1.3,0.0,3.2,33,MORG,Mihjae Hayes,41.80327868852459,46.59763313609467
1626,Zahira ArizmendiFAU,G,19,22.3,6.3,2.3,6.1,37.4,1.2,3.7,31.4,0.6,0.7,85.7,1.7,1.8,1.4,0.2,1.8,33,FAU,Zahira Arizmendi,47.54098360655738,49.15730337078652
1626,Heaven Samayoa-MathisUTEP,G,19,23.2,6.3,2.3,6.2,37.6,0.8,2.8,28.3,0.9,1.3,70.8,3.5,2.3,1.6,0.3,1.8,33,UTEP,Heaven Samayoa-Mathis,43.548387096774185,46.515062020082695
1626,Christina PhamFAIR,G,19,15.8,6.3,2.2,5.8,36.9,1.8,4.9,37.2,0.2,0.2,75.0,0.7,1.4,0.4,0.0,1.2,33,FAIR,Christina Pham,53.448275862068975,53.49864130434783
1626,Ines ZouniaGCU,G,19,17.0,6.3,2.6,6.1,42.2,0.8,2.1,37.5,0.4,0.7,53.8,2.2,1.2,0.8,0.4,2.1,33,GCU,Ines Zounia,49.180327868852466,49.15730337078652
1626,Saniya JacksonTROY,G,19,15.2,6.3,2.1,5.4,39.2,0.4,1.6,23.3,1.7,2.4,73.3,3.1,1.7,1.2,0.1,1.8,33,TROY,Saniya Jackson,42.592592592592595,48.79182156133828
1631,Molly ManionMRMK,G,20,22.8,6.3,2.7,5.3,50.0,0.9,2.6,35.3,0.1,0.2,66.7,2.3,1.1,0.8,0.4,1.2,33,MRMK,Molly Manion,59.43396226415095,58.46325167037861
1631,Aby ShubertMONT,G,20,27.8,6.3,2.2,6.9,31.4,1.7,5.5,30.3,0.4,0.4,87.5,2.8,0.8,0.9,0.1,0.9,33,MONT,Aby Shubert,44.20289855072464,44.516676088185406
1631,Kayla HenryCCSU,F,20,27.4,6.3,2.4,5.9,40.2,0.0,0.0,0.0,1.6,2.3,69.6,3.9,1.2,0.7,0.2,1.8,33,CCSU,Kayla Henry,40.67796610169491,45.57291666666666
1631,Janie BachmannHC,G,20,17.2,6.3,2.2,4.5,49.4,0.1,0.3,33.3,1.8,2.8,64.3,3.8,0.7,0.8,0.8,1.3,33,HC,Janie Bachmann,50.0,54.95464061409629
